"cz90","region","state_fips","population","val","periodf","genx_noncoll","blackpop_pct","l_sh_popfborn","incRate_corrected_estimated_25_ln","D.emptopopc","otch"
12301,"2","26",151954,0.100950613418591,"second.alt",10.4536902382428,0.350105953117391,2.7933078,6.52582872327989,3.71026,1.18760108333333
12302,"2","26",69506,0.563167898843044,"first",18.7771795450719,0.269041521595258,1.3529831,6.12653247313092,-2.0662320122081,0.3178897875
12302,"2","26",82722,0.250831934359418,"second.alt",11.3695870436844,0.319141219989846,1.8443378,6.57706679220536,3.09537818181818,1.0223995
12401,"2","26",86109,0.532663120471465,"first",18.6089884828711,0.697952594966844,1.3321044,6.23881252018237,-1.7356539613481,0.1873724875
12401,"2","26",84655,0.0832831937349524,"second.alt",10.2035530812039,0.279959836985411,1.6973834,6.66494301655955,4.11367909090909,0.742478225
12402,"2","26",88175,0.668260739317919,"first",18.6563215109952,0.417351857102353,1.4281807,6.23193131331356,-1.7165088550141,0.29103575
12402,"2","26",103313,0.1751170934075,"second.alt",10.1572103078513,0.350391528655639,1.6893678,6.76653990476789,4.28172090909091,1.2036355
12501,"2","39",1176484,0.448118854041105,"first",19.3018600173038,11.2400168638078,2.2321479,6.34049149802866,-1.6301794977832,0.323875475
12501,"2","39",1181415,0.0714295577670976,"second.alt",12.203847448449,12.1513608681115,3.1761217,6.69898658126154,3.87329818181818,1.59816783333333
12502,"2","39",100184,0.628750819161825,"first",22.0380890950739,2.11710452766909,0.70899695,5.9044904307724,-5.7439552444527,0.6164769875
12502,"2","39",109063,0.510478212607543,"second.alt",14.668353371251,2.16205312525788,1.1854275,6.40749108610186,7.13062090909091,2.124513
12701,"2","39",1824644,0.305194911070894,"first",19.1655520143629,11.4916115143557,2.6067982,6.50153994144949,-1.5589197664929,0.275678
12701,"2","39",1945019,0.114357878321027,"second.alt",11.9846962999938,12.1317066825568,3.7322159,6.74569587030621,2.12962636363636,1.16748683333333
12702,"3","21",52654,0.68291479915937,"second.alt",15.9163396986728,2.9323508185513,1.360036,6.55161989966936,2.22245363636364,3.87781425
12901,"3","21",461580,-0.13791963941105,"first",18.0442701763852,9.32276095151436,2.1633399,6.83647769797431,-0.307813441375203,0.85993305
12901,"3","21",520976,0.134802926926583,"second.alt",12.1987683415954,9.47932342372777,4.7316184,6.72614198644547,3.38685818181818,1.80481933333333
12902,"3","21",34512,0.774657999134581,"first",22.0148574341794,3.26842837273992,0.60732758,6.065771516463,-0.622713397547798,2.44184075
12902,"3","21",39539,0.474787919936657,"second.alt",15.9163396986728,2.78965072460103,1.360036,6.68549791577067,2.22245363636364,4.49462175
12903,"3","21",77262,0.113688422541198,"first",20.190894463751,5.57971577230721,0.89612865,6.44811532323937,-2.23968440230639,1.233692175
12903,"3","21",85960,0.530283181010253,"second.alt",14.2095499260062,5.4548627268497,2.1087794,6.53906606127233,4.18708,3.52655133333333
13000,"3","21",159422,0.564628464525882,"first",25.184544555872,8.04343189773055,5.0375357,6.14493663740118,-1.5983390840162,0.87843195
13000,"3","21",174875,0.408301356710343,"second.alt",15.4447577505958,8.05947105075054,5.1321831,6.59663940902189,3.55141090909091,2.0643965
1301,"3","45",69274,0.305245422084875,"first",24.016214637833,40.4018823801138,0.64154387,6.83616127631286,-0.505591276322697,1.8050835
1301,"3","45",71178,-0.141758044569338,"second.alt",15.6955760474054,40.7935036106662,2.4027247,7.08035761398076,4.59931181818182,4.94457083333333
1302,"3","45",478166,0.109152116847433,"first",22.094230406271,36.1541807656755,1.6244111,7.0194300650319,0.381221834119799,0.95311105
1302,"3","45",542981,-0.0375993972289261,"second.alt",13.9990221483521,34.8201870783692,3.510113,7.10675175850984,4.56406090909091,2.25381675
13101,"3","21",1018026,0.454902700526201,"first",18.9505818102524,12.6522308860481,1.9153678,6.60757402416835,-1.6130925371371,0.267504825
13101,"3","21",1093745,-0.0375607775426875,"second.alt",12.1750297232527,13.6602224467312,3.9153614,6.97149618458931,2.90028454545455,1.17657091666667
13103,"3","21",57549,0.694953004512999,"first",21.5581381049007,7.39891223131592,0.51039523,6.37670369235509,-3.2191897290778,0.7062557375
13103,"3","21",65770,0.235018269803299,"second.alt",15.7857244621741,7.07009274745325,1.2715143,6.93266609596549,4.96667272727273,1.1723865
13200,"3","21",169134,0.487048112729326,"first",22.0190773483604,3.14070500313361,0.82941073,6.27726494646974,-3.4178543239069,0.44386935
13200,"3","21",177143,0.356548501468332,"second.alt",13.9025322939547,3.42040046741898,1.7819453,6.6669034366532,4.73859,1.213559
13300,"2","39",241841,0.484621439205016,"first",20.5173910070076,1.54233566682242,1.5468676,6.00670334578902,-4.3917212184532,0.5399980375
13300,"2","39",246616,0.186533894138389,"second.alt",12.5144893662117,1.78942161092549,2.1527832,6.39440049715304,4.00627909090909,2.62779375
13400,"2","39",260292,0.142626096630538,"second.alt",12.9132918928691,5.48537796013708,1.6586227,6.58423074276519,1.80405,1.64411766666667
13501,"2","39",818518,0.32579832907694,"first",19.8968065751735,9.12820487759585,2.8324475,6.40423674137291,-2.6746204528563,0.1883998875
13501,"2","39",833180,-0.0611037562967735,"second.alt",11.6937244925001,10.2710098658153,3.3531625,6.66487540463446,3.84361363636364,0.883549833333333
13502,"2","39",97084,0.812650462163316,"first",22.2037797142804,0.84874953648387,1.3657721,6.32275623421378,-3.8564973317374,0.5508470125
13502,"2","39",99232,0.167984083274693,"second.alt",13.4411564371124,1.19920993227991,1.7335694,6.97287660394444,5.32910454545455,1.978335
1400,"3","37",572834,0.38139450781822,"first",23.7972800822176,29.9446261918811,4.417326,6.41878580148581,2.7763586752533,1.86826375
1400,"3","37",639559,0.139669658975239,"second.alt",16.8394691639109,31.1151903108236,7.1858773,6.72390140774039,4.60562545454545,4.45705933333333
14801,"2","17",55772,0.630926176504164,"second.alt",11.192619814862,0.164957326256903,1.5717046,6.15370857047,1.88076909090909,3.00156433333333
1500,"3","37",286890,-0.100580865522545,"first",19.3619357620319,24.3155913416292,1.6230907,6.50571080153351,-0.2093084409181,0.9505164625
1500,"3","37",357344,0.339011754798741,"second.alt",12.1266081469486,21.7515895047909,4.2295027,6.42524610911547,4.35406727272727,2.11978716666667
15000,"2","39",669578,0.684716517440195,"first",20.1001351028667,4.32093049652169,1.6112914,5.85068951493091,-3.1911824214599,0.5142622125
15000,"2","39",699675,0.0651461698704803,"second.alt",12.8788682025081,4.72004859399007,2.1466389,6.39846272888307,3.57355181818182,1.751523
15100,"2","39",408052,0.736179347911641,"first",20.8330940924068,7.19736700224481,2.4488993,6.30484564581938,-2.6479707345902,0.3671374875
15100,"2","39",422143,-0.219664952345718,"second.alt",12.5753187191855,8.15221382327789,2.8642321,6.8937891241487,3.52611363636364,1.689828
15200,"2","39",2608352,0.281578978450148,"first",17.7839389914262,16.6439959023935,4.9884381,6.69149513264184,-1.8039934388641,0.29399715
15200,"2","39",2662500,0.014878967570738,"second.alt",10.5725025900031,18.0959624413146,5.7488418,6.91675831540196,2.28492181818182,1.04730525
15300,"3","54",198495,0.626519035931235,"first",19.9898739000412,0.820675583767853,0.84159261,5.54568706071669,-2.2703558037164,0.2798051375
15300,"3","54",203278,0.3707138722137,"second.alt",13.0899082254128,0.878599750095928,1.1567825,6.04690228946168,2.64146818181818,1.33418275
15400,"2","39",187954,0.306857870847186,"second.alt",14.6402892344092,3.36944145908041,1.1944032,6.36356300441324,1.88485090909091,1.804348
15500,"2","39",141845,0.978730217966201,"first",19.1344214702997,3.95290634142902,1.2482879,5.30801794504214,-2.5074688119869,0.1566195625
15500,"2","39",133276,0.379261188836874,"second.alt",11.1860297977125,4.16053903178367,1.4491864,6.0910021194151,-0.552871636363636,1.59990866666667
15600,"3","54",196860,0.675953152288795,"second.alt",11.336473919567,2.39611906938941,1.3474863,5.74001476419774,-0.111762727272727,0.734312183333333
15700,"2","39",225821,0.482897220771009,"second.alt",16.4318923388451,3.39250999685592,1.2329575,6.45769830286291,3.04637909090909,1.28036758333333
15800,"2","39",138910,0.550000597963906,"first",20.2672375154894,2.04448923763588,1.8256884,5.49967472426974,-3.2466779247711,0.3149088125
15800,"2","39",142144,0.636749517893163,"second.alt",13.1276168405298,2.06551103106709,2.2186165,5.93967520264087,1.70886363636364,0.753565583333333
15900,"2","39",1480755,0.362432710232421,"first",18.8113065745535,11.6560133175306,3.466785,6.36491538625707,-1.6137048186951,0.2151485
15900,"2","39",1647097,0.0314109456291045,"second.alt",12.31560207127,13.0946750555675,6.1335158,6.65486155444301,3.03586818181818,0.860950166666667
1600,"3","37",201735,0.15418011356529,"first",20.9594984910037,40.9383597293479,1.1347783,6.56677185929862,2.9878980431384,1.39240625
1600,"3","37",216499,0.105106892717214,"second.alt",14.383329892495,42.3470778156019,4.1449895,6.69011595015085,2.99559181818182,3.31318375
16000,"2","39",315098,0.486915348561002,"first",21.5314402973328,4.41513433915798,1.6986424,6.1250431359551,-1.1005106189572,0.47700875
16000,"2","39",326551,0.328498107685853,"second.alt",15.0609316596221,5.38843855936745,1.733506,6.5145754148039,3.81923909090909,1.910423
16100,"1","42",295588,0.320435395240192,"first",18.4070924183548,1.78288699135283,2.8879628,5.66578165728171,-2.4648460454758,0.95748045
16100,"1","42",310113,0.499337877355781,"second.alt",11.8554899488021,2.35817266609268,4.4823713,5.92212997347386,0.554441454545455,2.18470391666667
16200,"1","42",420687,0.0295552908692176,"first",19.4133856316245,1.25889319137506,0.94750905,5.84438981833522,-3.2301549697492,0.5155064125
16200,"1","42",413648,0.714928294133695,"second.alt",12.267832695003,1.8005647313658,1.3336972,5.8680340510306,0.340627272727273,1.37694858333333
16300,"1","42",2606839,0.467935723528558,"first",16.3462841981661,7.1443614277675,2.4111152,5.87385808490882,-2.0236351741609,0.1470517625
16300,"1","42",2569031,0.292234419719874,"second.alt",8.94202456454371,7.84054376922661,3.1510737,6.24820666373167,-1.34170909090909,0.68398595
16400,"2","39",821080,0.748455145283731,"first",18.9080053350689,8.11090271349929,2.2018092,5.93631763290018,-2.97840483522469,0.2461140625
16400,"2","39",812999,0.11730584494863,"second.alt",11.5450619069918,9.09238510748476,2.3141813,6.53508174912717,2.29269090909091,1.1723685
